Date,Time,Game ID,SR,SR Finish,Delta,Streak #,Win/ Loss/Draw,My Team's SR,Enemy Team's SR,Delta,Teammate,,,,,,Enemy Team,,,,,,Map,Round,Cap Score,Score/ Distance,Time Left,D/A/CP,Length of Match,Character,,,Communication level,Note,Physicological condition,Elim,ObjKills,ObjTime,Dam,Heal,Death,Weapon Acc,KillStreak,Offensive Assists,Defensive Assists,Scoped
9/10/2017,Evening,51,,,,1,W,2498,2446,-52,JustWingIt,BeastMD,Nomcookie,Shinra,Synergii,Novokaine,TheRugester,Battleslug,Thrillerpark,Acropol,Frank43,JohnCena,Dorado,2,2,,0,Defense,8.5,Zen,,,2,,,,,,,,,,,,,
9/10/2017,Evening,52,2368,2392,24,2,W,2518,2496,-22,JustWingIt,BeastMD,Nomcookie,Username0052,DoubleBoy,Spaghetti,Silux,TheMadhatter,Papkilo,EverDee,Morgasm,Uncledaddy,Hollywood,1,3,,0:58,Attack,7,Zen,,,1,,,,,,,,,,,,,
9/10/2017,Evening,52,,,,2,W,2518,2496,-22,JustWingIt,BeastMD,Nomcookie,Username0052,DoubleBoy,Spaghetti,Silux,TheMadhatter,Papkilo,EverDee,Morgasm,Uncledaddy,Hollywood,2,0,,0,Defense,4,Zen,,,1,,,,,,,,,,,,,
9/10/2017,Evening,53,2392,2417,25,3,W,2527,2536,9,JustWingIt,BeastMD,Nomcookie,Lime,Mayed,Zezephyrphyr,Johny131313,Magyar,SunBaenim,BaseDDrop,Frapper,Freelicks,Hanamura,1,1,,0,Attack,8,Zen,,,1,85.50%,,,,,,,,,,,,
9/10/2017,Evening,53,,,,3,W,2527,2536,9,JustWingIt,BeastMD,Nomcookie,Lime,Mayed,Zezephyrphyr,Johny131313,Magyar,SunBaenim,BaseDDrop,Frapper,Freelicks,Hanamura,2,0,,0,Defense,4,Zen,,,1,,,,,,,,,,,,,
9/10/2017,Evening,54,2417,2394,-23,-1,L,2534,2549,15,JustWingIt,BeastMD,Nomcookie,Kapoya,KatieGrayx3,Zorand,Papakilo,Extermis,Ice,Milkainc,FrenchJesus,Outlaw,Route 66,1,2,52.64,0,Defense,8,Zen,Dva,,1,,,,,,,,,,,,,
9/10/2017,Evening,54,,,,-1,L,2534,2549,15,JustWingIt,BeastMD,Nomcookie,Kapoya,KatieGrayx3,Zorand,Papakilo,Extermis,Ice,Milkainc,FrenchJesus,Outlaw,Route 66,2,1,,,Attack,7,Zen,,,1,,,,,,,,,,,,,
9/10/2017,Evening,55,2394,2423,29,1,W,2535,2546,11,JustWingIt,BeastMD,Nomcookie,Drano,Nonstop,Lorddedo,Relise,Outrage,Lebronjamey,Direpants,Sixpointfive,Woolybear96,EichenWalde,1,0,,0,Defense,4,Zen,,,1,,,,,,,,,,,,,
9/10/2017,Evening,55,,,,1,W,2535,2546,11,JustWingIt,BeastMD,Nomcookie,Drano,Nonstop,Lorddedo,Relise,Outrage,Lebronjamey,Direpants,Sixpointfive,Woolybear96,EichenWalde,2,1,,0,Attack,4,Zen,,,1,,,,,,,,,,,,,
9/10/2017,Evening,56,2423,2403,-20,-1,L,2559,2595,36,JustWingIt,BeastMD,Nomcookie,Soladar,NoName,TheBlackSea,Choks23,Brex,Steven,Tortoise348,Albert,Anti,Oasis,2,0-2,,,CP,10,Zen,,,1,,,,,,,,,,,,,
9/10/2017,Evening,57,2403,2381,-22,-2,L,2521,2539,18,JustWingIt,BeastMD,Nomcookie,MrTeaBaggins,Zeal,Rina,Perneechey,Senseafia,Liquid,Runwittits,FlyingBunny,Treenewbee,Temple of Anubis,1,0,,0,Attack,8,Zen,,,2,,,,,,,,,,,,,
9/10/2017,Evening,57,,,,-2,L,2521,2539,18,JustWingIt,BeastMD,Nomcookie,MrTeaBaggins,Zeal,Rina,Perneechey,Senseafia,Liquid,Runwittits,FlyingBunny,Treenewbee,Temple of Anubis,2,1,,0,Defense,8,Dva,,,2,,,,,,,,,,,,,
9/12/2017,Night,58,2381,2407,26,1,W,2360,2370,10,JustWingIt,Kite,PresidentXi,Ryougi,Maxxy,Sampai,Mv4LL3s,Weldedtitan,Darkside,Pillager,Isaac,SDWood,EichenWalde,1,3,67.69,2:12,Attack,5.5,Zen,,,1,,,,,,,,,,,,,
9/12/2017,Early Morning,58,,,,1,W,2360,2370,10,JustWingIt,Kite,PresidentXi,Ryougi,Maxxy,Sampai,Mv4LL3s,Weldedtitan,Darkside,Pillager,Isaac,SDWood,EichenWalde,2,1,,0,Defense,7,Mercy,Zen,,1,,,,,,,,,,,,,
9/12/2017,Early Morning,59,2407,2435,28,2,W,2426,2423,-3,JustWingIt,xanaria,Wuxiaworld,Datdesroyer,Rockieroads,Xxotariuxx,Crazi,TommyBoy,KrypticBoss,Sicksandwich,Kville,LightArrows,Nepal,2,2-0,ww,,CP,10,Zen,Lucio,,1,,,,,,,,,,,,,
9/12/2017,Early Morning,60,2435,2412,-23,-1,L,2414,2405,-9,JustWingIt,Axemash,P1r0,Hawkeye,Afk1sec,Magic20th,Skims,Funkyboy,Nyx,Julienjr,Arya,Jojo,Lijang Tower,2,0-2,ll,,CP,9,Zen,Lucio,,1,,,,,,,,,,,,,
9/12/2017,Early Morning,61,2412,2389,-23,-2,L,2421,2411,-10,JustWingIt,Hawkeye,Sombrero,Gavingg,BoastReef,Graham,Moon,Ahatonnn,Versatile,Speced,IIsvino,Taras,Horizon,1,1,,0,Defense,8,Zen,Ana,lucio,1,97%,,,,,,,,,,,,
9/12/2017,Early Morning,61,,,,-2,L,2421,2411,-10,JustWingIt,Hawkeye,Sombrero,Gavingg,BoastReef,Graham,Moon,Ahatonnn,Versatile,Speced,IIsvino,Taras,Horizon,2,0,,0,Attack,4,Zen,,,1,,,,,,,,,,,,,
9/12/2017,Early Morning,62,2389,2405,16,1,W,2365,2355,-10,JustWingIt,Nodab,Aqua,Joshua,Jacdonny,Woodangtang,Casar,Kegnian,Irdabrit,Spoof22,Jiaobaba,Jiomama,Ilios,2,2-0,ww,,CP,6.5,Zen,Lucio,,0,,,,,,,,,,,,,
9/12/2017,Early Morning,63,2405,2426,21,2,W,2416,2396,-20,JustWingIt,Juanthepanda,Pyro,Mush,POphannin,Tigranes,Elritus,Xtortus,Guty,Placeholder,Skyjzl,Yeonghon,Oasis,2,2-0,ww,,CP,8.5,Zen,,,2,,,,,,,,,,,,,
9/12/2017,Early Morning,64,2426,2403,-23,-1,L,2424,2407,-17,JustWingIt,OneHp,AJL,Soulless,K1llordie,Turtle,Erixy,Web,Xxdankmemesx,Yahwa,Button,Paul,Dorado,1,3,85.75,0:04,Defense,8,Mercy,,,1,,,,,,,,,,,,,
9/12/2017,Early Morning,64,,,,-1,L,2424,2407,-17,JustWingIt,OneHp,AJL,Soulless,K1llordie,Turtle,Erixy,Web,Xxdankmemesx,Yahwa,Button,Paul,Dorado,2,2,,,Attack,8,Zen,,,1,,,,,,,,,,,,,
9/12/2017,Early Morning,65,2403,2422,19,1,W,2403,2397,-6,JustWingIt,Weldedtitan,Dream,Berethez,MobileSuit,Toko,Player,Violater97,Cast,DannyDevito,Novemberx,Wargood,Volkaya Industries,1,2,,1:30,Defense,6.5,Mercy,,,1,,,,,,,,,,,,,
9/12/2017,Early Morning,65,,,,1,W,2403,2397,-6,JustWingIt,Weldedtitan,Dream,Berethez,MobileSuit,Toko,Player,Violater97,Cast,DannyDevito,Novemberx,Wargood,Volkaya Industries,2,2,,3:19,Attack,4.5,Zen,,,1,,,,,,,,,,,,,
9/12/2017,Early Morning,65,,,,1,W,2403,2397,-6,JustWingIt,Weldedtitan,Dream,Berethez,MobileSuit,Toko,Player,Violater97,Cast,DannyDevito,Novemberx,Wargood,Volkaya Industries,3,0,,0,Defense,1.5,Dva,,,1,,,,,,,,,,,,,
9/12/2017,Early Morning,65,,,,1,W,2403,2397,-6,JustWingIt,Weldedtitan,Dream,Berethez,MobileSuit,Toko,Player,Violater97,Cast,DannyDevito,Novemberx,Wargood,Volkaya Industries,4,1,,1.5,Attack,1.5,Lucio,,,1,,,,,,,,,,,,,
9/14/2017,Night,66,2422,2398,-24,-1,L,2645,2635,-10,JustWingIt,BeastMd,Hbhack,Rubixy,Duskdm,Seyerx,DatDude,Dpschwinn,RussiaMLP2,Alexisspi,EvilTurtle,Zarkiller,EichenWalde,1,1,107.55,0,Attack,7,Zen,,,1,,,,,,,,,,,,,
9/14/2017,Night,66,,,,-1,L,2645,2635,-10,JustWingIt,BeastMd,Hbhack,Rubixy,Duskdm,Seyerx,DatDude,Dpschwinn,RussiaMLP3,Alexisspi,EvilTurtle,Zarkiller,EichenWalde,2,2,107.56,1,Defense,7,Zarya,,,1,,,,,,,,,,,,,
9/14/2017,Night,67,2398,2398,0,0,Draw,2645,2635,-10,JustWingIt,BeastMd,Hbhack,Nomcookie,Gurusvirtz,Dok,Surfjitsu,Danpaq,David,Infamouschez,Skillfactory,TeamCarry,Horizon,1,0,,0,Attack,4,Zen,,,1,,,,,,,,,,,,,
9/14/2017,Night,67,,,,0,Draw,2645,2635,-10,JustWingIt,BeastMd,Hbhack,Nomcookie,Gurusvirtz,Dok,Surfjitsu,Danpaq,David,Infamouschez,Skillfactory,TeamCarry,Horizon,2,0,,0,Defense,4,Zarya,,,1,,,,,,,,,,,,,
9/14/2017,Night,68,2398,2375,-23,-2,L,2501,2504,3,JustWingIt,BeastMd,Nomcookie,Srirachabaus,Asriel,Poptarded,InsanityLatr,NoFat,Catotis,Clem,Ohbilly,Spazztik,Hollywood,1,1,66.11,0,Attack,7,Zen,,,1,,,,,,,,,,,,,
9/14/2017,Night,68,,,,-2,L,2501,2504,3,JustWingIt,BeastMd,Nomcookie,Srirachabaus,Asriel,Poptarded,InsanityLatr,NoFat,Catotis,Clem,Ohbilly,Spazztik,Hollywood,2,2,66.12,0:30,Defense,6,Torbjorn,,,1,,,,,,,,,,,,,
9/14/2017,Night,69,2375,2350,-25,-3,L,2469,2454,-15,JustWingIt,BeastMd,Nomcookie,RussiaMLP2,SilentSTorm,Bes,Mattplayz,Shaguar,Goldenpants,GaeisLyfe,Jsuzuya,Manston,Route 66,1,0,,0,Attack,4,Dva,,,1,,,,,,,,,,,,,
9/14/2017,Night,69,,,,-3,L,2469,2454,-15,JustWingIt,BeastMd,Nomcookie,RussiaMLP2,SilentSTorm,Bes,Mattplayz,Shaguar,Goldenpants,GaeisLyfe,Jsuzuya,Manston,Route 66,2,1,,,Defense,,Orisa,,,1,,,,,,,,,,,,,
9/14/2017,Night,70,2350,2375,25,1,W,2468,2444,-24,JustWingIt,BeastMd,Nomcookie,Supra,FrozenSand,Geo,Kooltacoguy,WorldTracker,Fenderbender,Wondrous,Normieslayer,Qbinwiz,Gibraltar,1,3,88.67,4:02,Attack,4,Zen,,,1,,,,,,,,,,,,,
9/14/2017,Night,70,,,,1,W,2468,2444,-24,JustWingIt,BeastMd,Nomcookie,Supra,FrozenSand,Geo,Kooltacoguy,WorldTracker,Fenderbender,Wondrous,Normieslayer,Qbinwiz,Gibraltar,2,3,88.67,2:02,Defense,6,Zen,,,1,,,,,,,,,,,,,
9/14/2017,Night,70,,,,1,W,2468,2444,-24,JustWingIt,BeastMd,Nomcookie,Supra,FrozenSand,Geo,Kooltacoguy,WorldTracker,Fenderbender,Wondrous,Normieslayer,Qbinwiz,Gibraltar,3,0,73.91,0,Defense,2,Zen,,,1,,,,,,,,,,,,,
9/14/2017,Night,70,,,,1,W,2468,2444,-24,JustWingIt,BeastMd,Nomcookie,Supra,FrozenSand,Geo,Kooltacoguy,WorldTracker,Fenderbender,Wondrous,Normieslayer,Qbinwiz,Gibraltar,4,1,73.92,2,Attack,2,Zen,,,1,,,,,,,,,,,,,
9/14/2017,Night,71,2375,2397,22,2,W,2488,2490,2,JustWingIt,BeastMd,Nomcookie,Poseidon,Parkway,Sys056,HoboBread,Gkt1102,Legatusrift,Chernoble,StickyRice,Vaskoe,Hanamura,1,2,,0,Defense,8,Zen,,,1,,,,,,,,,,,,,
9/17/2017,Evening,71,,,,2,W,2488,2490,2,JustWingIt,BeastMd,Nomcookie,Poseidon,Parkway,Sys057,HoboBread,Gkt1103,Legatusrift,Chernoble,StickyRice,Vaskoe,Hanamura,2,2,,3:02,Attack,5,Zen,,,1,,,,,,,,,,,,,
9/17/2017,Evening,71,,,,2,W,2488,2490,2,JustWingIt,BeastMd,Nomcookie,Poseidon,Parkway,Sys058,HoboBread,Gkt1104,Legatusrift,Chernoble,StickyRice,Vaskoe,Hanamura,3,1,,1,Attack,2,Zen,,,1,,,,,,,,,,,,,
9/17/2017,Evening,72,2397,2377,-20,-1,L,2814,2820,6,JustWingIt,BeastMd,Hbhack,TGHlooty,TheSmalldog,Yrova,Sleepless,Enrique,Eti,Neil,Sanam,Yaroa,Dorado,1,3,85.75,1:43,Defense,6,Zen,,,,,,,,,,,,,,,,
9/17/2017,Evening,72,,,,-1,L,2814,2820,6,JustWingIt,BeastMd,Hbhack,TGHlooty,TheSmalldog,Yrova,Sleepless,Enrique,Eti,Neil,Sanam,Yaroa,Dorado,2,,,,Attack,,Ana,,,,,,,,,,,,,,,,
9/17/2017,Evening,73,2377,2327,-50,-2,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Disconnected due to inactivity,,,,,,,,,,,,
9/17/2017,Evening,74,2327,2359,32,1,W,2872,2894,22,JustWingIt,Beastmd,Hbhack,TghLooty,Yrova,KingFrog313,Curt,Backstabbeth,Secht,Aalee,Novemberx,Shausyy,EichenWalde,1,2,57.92,0,Defense,8,Mercy,Ana,,,,,,,,,,,,,,,
9/17/2017,Evening,74,,,,1,W,2872,2894,22,JustWingIt,Beastmd,Hbhack,TghLooty,Yrova,KingFrog313,Curt,Backstabbeth,Secht,Aalee,Novemberx,Shausyy,EichenWalde,2,3,57.93,3:13,Attack,5,Zen,,,,,,,,,,,,,,,,
9/19/2017,Night,75,2359,2394,35,2,W,-,2628,-,JustWingIt,BeastMD,Darkot,Hbhack,Nomcookie,Case,Cfcjordan,Mnghost,Rellie,Sabaping,Silver,Tay,Gibraltar,1,0,64.03,,Defense,4,Zen,,,,,,,,,,,,,,,,
9/19/2017,Night,75,,,,2,W,-,2628,-,JustWingIt,BeastMD,Darkot,Hbhack,Nomcookie,Case,Cfcjordan,Mnghost,Rellie,Sabaping,Silver,Tay,Gibraltar,2,1,64.04,,Attack,,Zen,,,,,,,,,,,,,,,,
9/19/2017,Night,76,2394,2377,-17,-1,L,-,-,-,JustWingIt,BeastMD,Darkot,Hbhack,Nomcookie,Rogue,MilkyWay1up,Nomiscnabru,Proj3ctyang,Shmilly,Smurforscrub,Bunn1,King's Row,1,3,70.19,,Defense,,,,,,,,,,,,,,,,,,
9/19/2017,Night,76,,,,-1,L,-,-,-,JustWingIt,BeastMD,Darkot,Hbhack,Nomcookie,Rogue,MilkyWay1up,Nomiscnabru,Proj3ctyang,Shmilly,Smurforscrub,Bunn1,King's Row,2,0,,0,Attack,,,,,,,,,,,,,,,,,,
9/19/2017,Night,77,2377,2353,-24,-2,L,,,,JustWingIt,BeastMD,Darkot,Hbhack,Nomcookie,MrMacks,BlueRock,Overrated,Rookie007,Poizon,Samtastic,Semper,Dorado,1,3,85.75,,Defense,,,,,,,,,,,,,,,,,,
9/19/2017,Night,77,,,,-2,L,,,,JustWingIt,BeastMD,Darkot,Hbhack,Nomcookie,MrMacks,BlueRock,Overrated,Rookie007,Poizon,Samtastic,Semper,Dorado,2,2,,,Attack,,,,,,,,,,,,,,,,,,
9/20/2017,Night,78,2353,2383,30,1,W,2763,2747,-16,JustWingIt,BeastMD,Darkot,Yrova,ShinyPants,Omega,Zyrith,Angelite,Mmeow,MrGuai,Scorpius,Syn,Oasis,2,2-0,ww,,CP,,Lucio,,,,,,,,,,,,,,,,
9/20/2017,Night,79,2383,2362,-21,-1,L,2799,2808,9,JustWingIt,BeastMD,Darkot,Yrova,Jospecv,TheFreshness,Cheddar,Chodeski,Mikecamp,ooB,Sourcactus,Yuniex,King's Row,1,3,70.19,0:40,Defense,7.5,Torbjorn,Zen,,,,,,,,,,,,,,,
9/20/2017,Night,79,,,,-1,L,2799,2808,9,JustWingIt,BeastMD,Darkot,Yrova,Jospecv,TheFreshness,Cheddar,Chodeski,Mikecamp,ooB,Sourcactus,Yuniex,King's Row,2,2,,0,Attack,8,Zen,,,,,,,,,,,,,,,,
9/20/2017,Night,80,2362,2346,-16,-2,L,2776,2781,5,JustWingIt,Darkot,Yrova,AgentProxy,TannerDunks,EpicPants,Laiguyy,DCStar,Kisaa,AtBoomz,SmellyFarts,Revan,Numbani,1,3,,0,Defense,8,Lucio,,,,,,,,,,,,,,,,
9/20/2017,Night,80,,,,-2,L,2776,2781,5,JustWingIt,Darkot,Yrova,AgentProxy,TannerDunks,EpicPants,Laiguyy,DCStar,Kisaa,AtBoomz,SmellyFarts,Revan,Numbani,2,0,,0,Attack,4,Mercy,,,,,,,,,,,,,,,,
9/20/2017,Night,81,2346,2378,32,1,W,2703,2734,31,JustWingIt,BeastMD,Darkot,Nomcookie,Yrova,Wigz,Kifo,SSJ9001,Alpha,Epik,Ferrero,Icyy,Route 66,1,0,49.13,0,Defense,4,Ana,,,,,,,,,,,,,,,,
9/20/2017,Night,81,,,,1,W,2703,2734,31,JustWingIt,BeastMD,Darkot,Nomcookie,Yrova,Wigz,Kifo,SSJ9001,Alpha,Epik,Ferrero,Icyy,Route 66,2,1,49.14,,Attack,,Zen,,,,,,,,,,,,,,,,
9/20/2017,Night,82,2378,2405,27,2,W,2721,2724,3,JustWingIt,BeastMD,Darkot,Nomcookie,Yrova,Shooter,Anchovy,Breadten,Daddy,Paprika,Syrupyburger,Yinnypig,Temple of Anubis,1,2,,3:34,Attack,6.5,Zen,,,,,,,,,,,,,,,,
9/20/2017,Night,82,,,,2,W,2721,2724,3,JustWingIt,BeastMD,Darkot,Nomcookie,Yrova,Shooter,Anchovy,Breadten,Daddy,Paprika,Syrupyburger,Yinnypig,Temple of Anubis,2,0,,0,Defense,8,Zen,Lucio,,,,,,,,,,,,,,,
9/20/2017,Night,83,2405,2381,-24,-1,L,2754,2763,9,JustWingIt,BeastMD,Darkot,Nomcookie,Yrova,Jluminate,Azure,Stokastic,Timelord,Affirno,Hana,Shadow,Hollywood,1,1,54.13,0,Attack,7,Zen,,,,,,,,,,,,,,,,
9/20/2017,Night,83,,,,-1,L,2754,2763,9,JustWingIt,BeastMD,Darkot,Nomcookie,Yrova,Jluminate,Azure,Stokastic,Timelord,Affirno,Hana,Shadow,Hollywood,2,2,54.14,1,Defense,6,Ana,,,,,,,,,,,,,,,,
9/20/2017,Night,84,2381,2364,-17,-2,L,2715,2703,-12,JustWingIt,BeastMD,Darkot,Nomcookie,Yrova,Cat,Oliezzz,Cascentric,Edelweiss,IronFuzz,LostLuigi,Ninjatomic,Dorado,1,3,85.75,3:32,Defense,4.5,Zen,,,,,,,,,,,,,,,,
9/20/2017,Night,84,,,,-2,L,2715,2703,-12,JustWingIt,BeastMD,Darkot,Nomcookie,Yrova,Cat,Oliezzz,Cascentric,Edelweiss,IronFuzz,LostLuigi,Ninjatomic,Dorado,2,0,,0,Attack,4,Zen,,,,,,,,,,,,,,,,
9/20/2017,Night,85,2364,2388,24,1,W,2695,2628,-67,JustWingIt,BeastMD,Darkot,Nomcookie,Yrova,Coolbeans,Senesss,Choiyj,Gixflow,Gucciflex,Mcnugget,Risa,LIjang Tower,2,2-0,ww,,CP,11,Lucio,,,,,,,,,,,,,,,,
9/20/2017,Night,86,2388,2368,-20,-1,L,2704,2702,-2,JustWingIt,Darkot,Nomcookie,Yrova,Sugadaddy,Zonix,Glaceon,Kobakiju,Nemocoffee,Stfugenji,Travtarr,Hunter2k,Volkaya Industries,1,1,,0,Attack,8,Zen,,,,,,,,,,,,,,,,
9/20/2017,Night,86,,,,-1,L,2704,2702,-2,JustWingIt,Darkot,Nomcookie,Yrova,Sugadaddy,Zonix,Glaceon,Kobakiju,Nemocoffee,Stfugenji,Travtarr,Hunter2k,Volkaya Industries,2,2,,4:00,Defense,4:00,Ana,,,,,,,,,,,,,,,,
9/22/2017,Morning,87,2368,2390,22,1,W,2361,2341,-20,JustWingIt,Dzonika,Doomfist,Arius,Shmolder,Tobi,Frinz,Eric,Nytram,Kenshin,EddeDino,Gurremanen,Route 66,1,0,57.47,0,Defense,4,Mercy,,,,,,,,,,,,,,,,
9/22/2017,Morning,87,,,,1,W,2361,2341,-20,JustWingIt,Dzonika,Doomfist,Arius,Shmolder,Tobi,Frinz,Eric,Nytram,Kenshin,EddeDino,Gurremanen,Route 66,2,1,57.48,0,Attack,4,Mercy,,,,,,,,,,,,,,,,
9/22/2017,Morning,88,2390,2416,26,2,W,2418,2378,-40,JustWingIt,Arius,Cipherblade,TheOgretoe,HarrisonA26,ARvraiders17,Kiap,CrimsonRobin,Newb,Kaoe,Robbiew,Sababu1,Hanamura,1,1,,0,Defense,8,Zen,,,,53.10%,,,,,,,,,,,,
9/22/2017,Morning,88,,,,2,W,2418,2378,-40,JustWingIt,Arius,Cipherblade,TheOgretoe,HarrisonA26,ARvraiders17,Kiap,CrimsonRobin,Newb,Kaoe,Robbiew,Sababu1,Hanamura,2,2,,1,Attack,7,Zen,,,,,,,,,,,,,,,,
9/22/2017,Morning,89,2416,2441,25,3,W,2415,2408,-7,JustWingIt,Aceofsp4des,Pixis,Joyous,Weeaboo,Morticali,HiddenSquid,EpicSc,Geronimo,Blikx,Noaimpressq,Toothy,Ilios,2,2-0,ww,,CP,9,Lucio,,,,,,,,,,,,,,,,
9/22/2017,Morning,90,2441,2425,-16,-1,L,2432,2410,-22,JustWingIt,Tronjuan,Asikk,Xyght,Snow,CodeGreenman,Keltheross,Redleaf,Blacknblu,Lluvia,Selestiel,Tyevve,Numbani,1,0,,0,Attack,4,Mercy,,,,,,,,,,,,,,,,
9/22/2017,Morning,90,,,,-1,L,2432,2410,-22,JustWingIt,Tronjuan,Asikk,Xyght,Snow,CodeGreenman,Keltheross,Redleaf,Blacknblu,Lluvia,Selestiel,Tyevve,Numbani,2,1,,,Defense,,Mercy,,,,,,,,,,,,,,,,
9/22/2017,Morning,91,2425,2400,-25,-2,L,2409,2428,19,JustWingIt,Dragon,Fetu,Ayrtonlama,Kadonomaro,Speedy,Snow,Riot,Jinan,Infamouschez,Jradbswag,Lytton,Nepal,2,0-2,ll,,CP,10,Lucio,19,,,,,,,,,,,,,,,
9/24/2017,Afternoon,92,2400,2426,26,1,W,2821,2825,4,JustWingIt,TghLooty,TheHanbeck,Cinema,TuneWorld,Ecrodin,Skipper,Samanthasays,Phoenix,Salt,Trianta,Tulkas,Horizon,1,1,,0,Defense,8,Zen,,,,89.3,,,,,,,,,,,,
9/24/2017,Afternoon,92,,,,1,W,2821,2825,4,JustWingIt,TghLooty,TheHanbeck,Cinema,TuneWorld,Ecrodin,Skipper,Samanthasays,Phoenix,Salt,Trianta,Tulkas,Horizon,2,2,,,Attack,4,Zen,,,,,,,,,,,,,,,,
9/24/2017,Afternoon,93,2426,2448,22,2,W,2839,2813,-26,JustWingIt,TghLooty,Mizzou31,Typicaljava,Natayo,ToyalGagnon,Av2,Chapmin,Maker133,Arceus,Potatopete,Snustykrooch,EichenWalde,1,2,,0:44,Attack,7.5,Zen,,,,,,,,,,,,,,,,
9/24/2017,Afternoon,93,,,,2,W,2839,2813,-26,JustWingIt,TghLooty,Mizzou32,Typicaljava,Natayo,ToyalGagnon,Av3,Chapmin,Maker134,Arceus,Potatopete,Snustykrooch,EichenWalde,2,0,,0,Defense,4,Zen,,,,,,,,,,,,,,,,
9/24/2017,Afternoon,94,2448,2426,-22,-1,L,2824,2821,-3,JustWingIt,TghLooty,Orbitals,EMP,Skiper,Baguetteboy,MrcoolBP,Ti83PlusCalc,Squishy,Cinema,Eruditesloth,Rabbit,Route 66,1,3,74.5,0:47,Defense,7,Zen,,,,,,,,,,,,,,,,
9/24/2017,Afternoon,94,,,,-1,L,2824,2821,-3,JustWingIt,TghLooty,Orbitals,EMP,Skiper,Baguetteboy,MrcoolBP,Ti83PlusCalc,Squishy,Cinema,Eruditesloth,Rabbit,Route 66,2,3,74.5,0,Attack,8,Zen,,,,,,,,,,,,,,,,
9/24/2017,Afternoon,94,,,,-1,L,2824,2821,-3,JustWingIt,TghLooty,Orbitals,EMP,Skiper,Baguetteboy,MrcoolBP,Ti83PlusCalc,Squishy,Cinema,Eruditesloth,Rabbit,Route 66,3,0,41.59,0,Attack,1,Zen,,,,,,,,,,,,,,,,
9/24/2017,Afternoon,94,,,,-1,L,2824,2821,-3,JustWingIt,TghLooty,Orbitals,EMP,Skiper,Baguetteboy,MrcoolBP,Ti83PlusCalc,Squishy,Cinema,Eruditesloth,Rabbit,Route 66,4,0,41.6,2,Defense,0.5,Zen,,,,,,,,,,,,,,,,
9/24/2017,Afternoon,95,2426,2453,27,1,W,2414,2397,-17,JustWingIt,Seven,Dabdongdicky,Yavnex,Nospesso,BigMachotaco,Tenno,Tropic,TeejMeister,PatrickEagle,Archer,Barbetos,Hanamura,1,2,,6:04,Attack,2,Zen,,,,,,,,,,,,,,,,
9/24/2017,Afternoon,95,,,,1,W,2414,2397,-17,JustWingIt,Seven,Dabdongdicky,Yavnex,Nospesso,BigMachotaco,Tenno,Tropic,TeejMeister,PatrickEagle,Archer,Barbetos,Hanamura,2,2,,0,Defense,8,Mercy,Zen,,,,,,,,,,,,,,,
9/24/2017,Afternoon,95,,,,1,W,2414,2397,-17,JustWingIt,Seven,Dabdongdicky,Yavnex,Nospesso,BigMachotaco,Tenno,Tropic,TeejMeister,PatrickEagle,Archer,Barbetos,Hanamura,3,0,,0,Defense,1,Torbjorn,,,,,,,,,,,,,,,,
9/24/2017,Afternoon,95,,,,1,W,2414,2397,-17,JustWingIt,Seven,Dabdongdicky,Yavnex,Nospesso,BigMachotaco,Tenno,Tropic,TeejMeister,PatrickEagle,Archer,Barbetos,Hanamura,4,1,,0,Attack,3,Mercy,,,,,,,,,,,,,,,,
9/24/2017,Afternoon,96,2453,2433,-20,-1,L,2464,-,-,JustWingIt,Kiki,Dinaco,Segoisegoi,Eggroller,Jicknordan,Braiden,Liltrawberry,RaulPotato,Orpheous,Gryn,Cimmerian,Temple of Anubis,1,1,,0,Attack,8,Zen,,,,,,,,,,,,,,,,
9/24/2017,Afternoon,96,,,,-1,L,2464,-,-,JustWingIt,Kiki,Dinaco,Segoisegoi,Eggroller,Jicknordan,Braiden,Liltrawberry,RaulPotato,Orpheous,Gryn,Cimmerian,Temple of Anubis,2,2,,0,Defense,5,Mercy,,,,,,,,,,,,,,,,
9/24/2017,Afternoon,97,2433,2457,24,1,W,2414,2420,6,JustWingIt,iAN,Starman,Mechazawax82,Muzzlims,Skimborder,Fish,Cream,ClackinMinow,D12wamin,Itshighnoon,Reizurc,Numbani,1,3,,0:40,Attack,7,Zen,,,,,,,,,,,,,,,,
9/24/2017,Afternoon,97,,,,1,W,2414,2420,6,JustWingIt,iAN,Starman,Mechazawax83,Muzzlims,Skimborder,Fish,Cream,ClackinMinow,D12wamin,Itshighnoon,Reizurc,Numbani,2,2,,,Defense,8,Zen,,,,,,,,,,,,,,,,
9/24/2017,Afternoon,98,2457,2438,-19,-1,L,2469,2470,1,JustWingIt,You2,(chinese),FriedRice,Daddy,Papa,Mirth,Cupcak3,WolfPack,KingDuse,Shadowelite,Sirspect,Oasis,2,0-2,ll,,CP,11.5,Zen,Ana,,,,,,,,,,,,,,,
9/24/2017,Afternoon,99,2438,2417,-21,-2,L,2415,2419,4,JustWingIt,Jaydee,parker,Minimum,Mattyice,Pirpir,S1gned,Eradicat3,Bounce,Teejmeister,Dahuma,Xdor,Hollywood,1,1,78.33,0,Attack,7,Zen,,,,,,,,,,,,,,,,
